,date,totalCases,deaths,suspects,recovered,tests,vaccinated,vaccinated_second,activeCases,newVaccinated,newVaccinated_second
280,2020-03-22,1,0,,,,,,,,
308,2020-03-23,2,0,206.0,,,,,,,
336,2020-03-24,3,0,206.0,,,,,,,
364,2020-03-25,5,0,206.0,,,,,,,
392,2020-03-26,6,0,206.0,,,,,,,
420,2020-03-27,10,0,206.0,,,,,,,
448,2020-03-28,14,0,206.0,3.0,,,,11.0,,
476,2020-03-29,14,0,206.0,3.0,,,,11.0,,
504,2020-03-30,17,0,90.0,3.0,,,,14.0,,
532,2020-03-31,18,1,90.0,3.0,,,,14.0,,
560,2020-04-01,21,1,90.0,3.0,,,,17.0,,
588,2020-04-02,29,1,90.0,3.0,,,,25.0,,
616,2020-04-03,32,1,90.0,3.0,,,,28.0,,
644,2020-04-04,34,3,90.0,3.0,,,,28.0,,
672,2020-04-05,35,4,90.0,3.0,,,,28.0,,
700,2020-04-06,36,4,90.0,9.0,,,,23.0,,
728,2020-04-07,41,4,1091.0,9.0,,,,28.0,,
756,2020-04-08,55,7,1091.0,9.0,,,,39.0,,
784,2020-04-09,79,11,1091.0,9.0,,,,59.0,,
812,2020-04-10,85,11,1091.0,30.0,,,,44.0,,
840,2020-04-11,101,13,1091.0,30.0,,,,58.0,,
868,2020-04-12,111,13,1091.0,43.0,,,,55.0,,
896,2020-04-13,136,16,1091.0,52.0,,,,68.0,,
924,2020-04-14,152,21,1091.0,52.0,,,,79.0,,
952,2020-04-15,165,24,1091.0,80.0,,,,61.0,,
980,2020-04-16,195,26,1091.0,80.0,,,,89.0,,
1008,2020-04-17,205,28,1091.0,90.0,,,,87.0,,
1036,2020-04-18,236,29,148.0,90.0,,,,117.0,,
1064,2020-04-19,245,32,163.0,99.0,,,,114.0,,
1092,2020-04-20,263,33,163.0,116.0,,,,114.0,,
1120,2020-04-21,301,39,115.0,116.0,,,,146.0,,
1148,2020-04-22,345,40,148.0,116.0,,,,189.0,,
1176,2020-04-23,386,44,148.0,116.0,,,,226.0,,
1204,2020-04-24,447,46,148.0,117.0,,,,284.0,,
1232,2020-04-25,499,49,148.0,117.0,,,,333.0,,
1260,2020-04-26,543,50,148.0,119.0,1881.0,,,374.0,,
1288,2020-04-27,633,53,148.0,119.0,2115.0,,,461.0,,
1316,2020-04-28,698,57,148.0,149.0,2115.0,,,492.0,,
1344,2020-04-29,814,62,148.0,152.0,2115.0,,,600.0,,
1372,2020-04-30,926,67,148.0,156.0,3639.0,,,703.0,,
1400,2020-05-01,1034,74,148.0,177.0,3639.0,,,783.0,,
1428,2020-05-02,1169,76,148.0,177.0,3639.0,,,916.0,,
1456,2020-05-03,1219,79,148.0,227.0,3176.0,,,913.0,,
1484,2020-05-04,1361,85,148.0,227.0,3176.0,,,1049.0,,
1512,2020-05-05,1493,92,148.0,310.0,3176.0,,,1091.0,,
1540,2020-05-06,1657,101,148.0,320.0,3904.0,,,1236.0,,
1568,2020-05-07,1849,111,148.0,490.0,3904.0,,,1248.0,,
1596,2020-05-08,2031,114,148.0,490.0,3904.0,,,1427.0,,
1624,2020-05-09,2156,124,148.0,490.0,3904.0,,,1542.0,,
1652,2020-05-10,2341,135,148.0,537.0,4867.0,,,1669.0,,
1680,2020-05-11,2525,139,148.0,537.0,4867.0,,,1849.0,,
1708,2020-05-12,2777,154,148.0,537.0,4867.0,,,2086.0,,
1736,2020-05-13,3045,157,148.0,601.0,4867.0,,,2287.0,,
1764,2020-05-14,3361,160,148.0,731.0,7594.0,,,2470.0,,
1792,2020-05-15,3739,170,148.0,731.0,7594.0,,,2838.0,,
1820,2020-05-16,4063,183,148.0,731.0,7594.0,,,3149.0,,
1848,2020-05-17,4347,194,148.0,1171.0,7594.0,,,2982.0,,
1876,2020-05-18,4786,207,148.0,1462.0,10142.0,,,3117.0,,
1904,2020-05-19,5300,219,148.0,1747.0,10142.0,,,3334.0,,
1932,2020-05-20,5838,230,148.0,1847.0,10142.0,,,3761.0,,
1960,2020-05-21,6238,245,148.0,1997.0,10142.0,,,3996.0,,
1988,2020-05-22,6882,248,148.0,2003.0,13411.0,,,4631.0,,
2016,2020-05-23,7508,258,148.0,2203.0,13411.0,,,5047.0,,
2044,2020-05-24,7823,272,148.0,2208.0,13411.0,,,5343.0,,
2072,2020-05-25,8016,279,148.0,2218.0,15300.0,,,5519.0,,
2100,2020-05-26,8919,286,148.0,2225.0,32702.0,,,6408.0,,
2128,2020-05-27,10209,298,148.0,2232.0,32702.0,,,7679.0,,
2156,2020-05-28,11132,318,148.0,2430.0,32702.0,,,8384.0,,
2184,2020-05-29,12011,327,148.0,2435.0,42170.0,,,9249.0,,
2212,2020-05-30,12862,347,148.0,2435.0,42170.0,,,10080.0,,
2240,2020-05-31,13162,360,148.0,2492.0,42170.0,,,10310.0,,
2268,2020-06-01,13695,370,148.0,2637.0,42170.0,,,10688.0,,
2296,2020-06-02,14859,379,148.0,2637.0,44912.0,,,11843.0,,
2324,2020-06-03,16018,414,148.0,2637.0,44912.0,,,12967.0,,
2352,2020-06-04,17579,438,148.0,2637.0,44912.0,,,14504.0,,
2380,2020-06-05,18579,451,3427.0,3945.0,44912.0,,,14183.0,,
2408,2020-06-06,19787,467,3427.0,4188.0,63161.0,,,15132.0,,
2436,2020-06-07,20310,484,3427.0,4236.0,63161.0,,,15590.0,,
2464,2020-06-08,20951,507,3427.0,4340.0,63161.0,,,16104.0,,
2492,2020-06-09,22452,534,3427.0,4671.0,65674.0,,,17247.0,,
2520,2020-06-10,24032,559,3427.0,4671.0,65674.0,,,18802.0,,
2548,2020-06-11,25370,570,3427.0,5620.0,65674.0,,,19180.0,,
2576,2020-06-12,26556,610,3427.0,5620.0,65674.0,,,20326.0,,
2604,2020-06-13,27454,623,3427.0,6477.0,82998.0,,,20354.0,,
2632,2020-06-14,28013,633,3427.0,6689.0,82998.0,,,20691.0,,
2660,2020-06-15,28668,656,3427.0,6890.0,82998.0,,,21122.0,,
2688,2020-06-16,30128,671,3427.0,7500.0,82998.0,,,21957.0,,
2716,2020-06-17,31712,696,3427.0,7972.0,91271.0,,,23044.0,,
2744,2020-06-18,33382,709,3427.0,7978.0,91271.0,,,24695.0,,
2772,2020-06-19,35098,724,3951.0,9366.0,91271.0,,,25008.0,,
2800,2020-06-20,36526,743,3951.0,9956.0,91271.0,,,25827.0,,
2828,2020-06-21,36789,766,3951.0,10213.0,105130.0,,,25810.0,,
2856,2020-06-22,37258,784,3951.0,10213.0,105130.0,,,26261.0,,
2884,2020-06-23,39004,807,3951.0,11287.0,105130.0,,,26910.0,,
2912,2020-06-24,39917,828,3951.0,11687.0,105130.0,,,27402.0,,
2940,2020-06-25,40829,842,3951.0,12113.0,105130.0,,,27874.0,,
2968,2020-06-26,42837,864,3951.0,12962.0,122671.0,,,29011.0,,
2996,2020-06-27,44247,896,3951.0,13756.0,122671.0,,,29595.0,,
3024,2020-06-28,44684,911,3951.0,13880.0,122671.0,,,29893.0,,
3052,2020-06-29,45062,931,3951.0,14232.0,122671.0,,,29899.0,,
3080,2020-06-30,46962,977,3951.0,14930.0,122671.0,,,31055.0,,
3108,2020-07-01,48180,1002,3951.0,15359.0,139880.0,,,31819.0,,
3136,2020-07-02,49541,1044,3951.0,16349.0,139880.0,,,32148.0,,
3164,2020-07-03,50770,1062,3951.0,16971.0,139880.0,,,32737.0,,
3192,2020-07-04,52311,1082,3951.0,17798.0,139880.0,,,33431.0,,
3220,2020-07-05,52733,1099,3951.0,18049.0,156612.0,,,33585.0,,
3248,2020-07-06,53151,1118,3951.0,18435.0,156612.0,,,33598.0,,
3276,2020-07-07,54807,1145,3951.0,18435.0,156612.0,,,35227.0,,
3304,2020-07-08,56349,1171,4653.0,19999.0,156612.0,,,35179.0,,
3332,2020-07-09,57619,1196,4653.0,19999.0,156612.0,,,36424.0,,
3360,2020-07-10,59123,1229,4653.0,21481.0,156612.0,,,36413.0,,
3388,2020-07-11,60426,1250,4653.0,22116.0,178914.0,,,37060.0,,
3416,2020-07-12,60789,1284,4653.0,22292.0,178914.0,,,37213.0,,
3444,2020-07-13,61113,1302,4653.0,22468.0,178914.0,,,37343.0,,
3472,2020-07-14,62467,1342,4653.0,22468.0,178914.0,,,38657.0,,
3500,2020-07-15,63944,1383,4947.0,23695.0,189030.0,,,38866.0,,
3528,2020-07-16,65428,1418,4947.0,23695.0,189030.0,,,40315.0,,
3556,2020-07-17,66352,1446,4947.0,24390.0,189030.0,,,40516.0,,
3584,2020-07-18,66976,1477,4947.0,24390.0,189030.0,,,41109.0,,
3612,2020-07-19,67387,1486,4947.0,24437.0,189030.0,,,41464.0,,
3640,2020-07-20,67685,1517,4947.0,24486.0,199058.0,,,41682.0,,
3668,2020-07-21,68844,1558,4947.0,25028.0,199058.0,,,42258.0,,
3696,2020-07-22,70972,1581,4947.0,26525.0,199058.0,,,42866.0,,
3724,2020-07-23,73104,1618,4947.0,28566.0,199058.0,,,42920.0,,
3752,2020-07-24,74550,1653,5215.0,29628.0,218494.0,,,43269.0,,
3780,2020-07-25,75723,1675,5215.0,30378.0,218494.0,,,43670.0,,
3808,2020-07-26,76153,1698,5215.0,30587.0,218494.0,,,43868.0,,
3836,2020-07-27,76693,1727,5215.0,30899.0,218494.0,,,44067.0,,
3864,2020-07-28,78175,1745,5910.0,32324.0,228459.0,,,44106.0,,
3892,2020-07-29,79898,1766,5910.0,33636.0,228459.0,,,44496.0,,
3920,2020-07-30,81108,1785,5910.0,33636.0,228459.0,,,45687.0,,
3948,2020-07-31,82794,1811,5910.0,35971.0,228459.0,,,45012.0,,
3976,2020-08-01,83461,1833,5910.0,35971.0,228459.0,,,45657.0,,
4004,2020-08-02,84008,1850,5910.0,36678.0,243885.0,,,45480.0,,
4032,2020-08-03,84211,1870,5910.0,36907.0,243885.0,,,45434.0,,
4060,2020-08-04,85760,1901,5910.0,38554.0,243885.0,,,45305.0,,
4088,2020-08-05,87071,1922,5910.0,40094.0,243885.0,,,45055.0,,
4116,2020-08-06,87867,1945,5910.0,40094.0,254312.0,,,45828.0,,
4144,2020-08-07,89117,1965,5683.0,42971.0,254312.0,,,44181.0,,
4172,2020-08-08,89893,1983,5683.0,43682.0,254312.0,,,44228.0,,
4200,2020-08-09,90082,2000,5683.0,43916.0,260990.0,,,44166.0,,
4228,2020-08-10,90366,2023,5683.0,44155.0,260990.0,,,44188.0,,
4256,2020-08-11,91819,2046,5683.0,45744.0,260990.0,,,44029.0,,
4284,2020-08-12,92897,2071,7364.0,47111.0,270004.0,,,43715.0,,
4312,2020-08-13,93794,2092,7364.0,48585.0,270004.0,,,43117.0,,
4340,2020-08-14,94660,2113,7364.0,50326.0,270004.0,,,42221.0,,
4368,2020-08-15,95588,2138,7364.0,52249.0,270004.0,,,41201.0,,
4396,2020-08-16,96033,2162,7811.0,52891.0,280395.0,,,40980.0,,
4424,2020-08-17,96223,2183,7811.0,53363.0,280395.0,,,40677.0,,
4452,2020-08-18,97497,2203,7811.0,55572.0,280395.0,,,39722.0,,
4480,2020-08-19,98494,2223,7811.0,58031.0,280395.0,,,38240.0,,
4508,2020-08-20,99445,2244,6552.0,60655.0,291945.0,,,36546.0,,
4536,2020-08-21,100290,2268,6552.0,61725.0,291945.0,,,36297.0,,
4564,2020-08-22,100970,2288,6552.0,61725.0,291945.0,,,36957.0,,
4592,2020-08-23,101132,2308,6552.0,62674.0,291945.0,,,36150.0,,
4620,2020-08-24,101303,2330,6552.0,63037.0,297710.0,,,35936.0,,
4648,2020-08-25,102208,2350,6552.0,64944.0,297710.0,,,34914.0,,
4676,2020-08-26,103213,2371,6552.0,68072.0,297710.0,,,32770.0,,
4704,2020-08-27,104096,2388,6552.0,71109.0,297710.0,,,30599.0,,
4732,2020-08-28,104803,2404,6552.0,74326.0,297710.0,,,28073.0,,
4760,2020-08-29,105531,2422,6466.0,75398.0,310713.0,,,27711.0,,
4788,2020-08-30,105661,2435,6466.0,75470.0,310713.0,,,27756.0,,
4816,2020-08-31,105778,2450,6466.0,75521.0,310713.0,,,27807.0,,
4844,2020-09-01,106605,2465,6466.0,77026.0,317931.0,,,27114.0,,
4872,2020-09-02,107384,2483,6466.0,77950.0,317931.0,,,26951.0,,
4900,2020-09-03,108182,2501,6466.0,78720.0,317931.0,,,26961.0,,
4928,2020-09-04,108925,2517,6466.0,80327.0,317931.0,,,26081.0,,
4956,2020-09-05,109530,2529,6466.0,80881.0,317931.0,,,26120.0,,
4984,2020-09-06,109673,2543,6466.0,80881.0,317931.0,,,26249.0,,
5012,2020-09-07,109706,2550,6772.0,81039.0,329213.0,,,26117.0,,
5040,2020-09-08,109860,2563,6772.0,81122.0,329213.0,,,26175.0,,
5068,2020-09-09,110727,2578,6772.0,81122.0,329213.0,,,27027.0,,
5096,2020-09-10,111495,2590,6772.0,83090.0,329213.0,,,25815.0,,
5124,2020-09-11,112018,2604,6772.0,84520.0,336862.0,,,24894.0,,
5152,2020-09-12,112706,2616,6772.0,85475.0,336862.0,,,24615.0,,
5180,2020-09-13,112961,2627,6772.0,85573.0,336862.0,,,24761.0,,
5208,2020-09-14,113163,2639,6772.0,85573.0,336862.0,,,24951.0,,
5236,2020-09-15,113903,2649,6772.0,86591.0,336862.0,,,24663.0,,
