,date,totalCases,deaths,suspects,recovered,tests,vaccinated,vaccinated_second,activeCases,newVaccinated,newVaccinated_second
15792,2021-09-27,441193,9298,331617.0,332845.0,1158067.0,2707513.0,1312133.0,99050.0,1196.0,2635.0
15820,2021-09-28,441224,9304,331617.0,332845.0,1158067.0,2715992.0,1328818.0,99075.0,8479.0,16685.0
15848,2021-09-29,441458,9308,331617.0,332845.0,1158067.0,2727991.0,1347304.0,99305.0,11999.0,18486.0
15876,2021-09-30,441674,9311,331617.0,332845.0,1158067.0,2739655.0,1363456.0,99518.0,11664.0,16152.0
15904,2021-10-01,441837,9312,331617.0,332845.0,1158067.0,2750286.0,1378437.0,99680.0,10631.0,14981.0
15932,2021-10-02,442011,9314,331617.0,334747.0,1158067.0,2757810.0,1391916.0,97950.0,7524.0,13479.0
15960,2021-10-03,442171,9319,331617.0,334747.0,1158067.0,2757810.0,1391916.0,98105.0,0.0,0.0
15988,2021-10-04,442208,9320,331617.0,334747.0,1158067.0,2757810.0,1392845.0,98141.0,0.0,929.0
16016,2021-10-05,442237,9325,331617.0,334747.0,1158067.0,2770614.0,1414197.0,98165.0,12804.0,21352.0
16044,2021-10-06,442464,9329,331617.0,334747.0,1158067.0,2770826.0,1426761.0,98388.0,212.0,12564.0
16072,2021-10-07,442662,9332,331617.0,335083.0,1158067.0,2789545.0,1443246.0,98247.0,18719.0,16485.0
16100,2021-10-08,442842,9336,331617.0,335083.0,1158067.0,2810174.0,1472399.0,98423.0,20629.0,29153.0
16128,2021-10-09,443000,9341,331617.0,335095.0,1158067.0,2815754.0,1482024.0,98564.0,5580.0,9625.0
16156,2021-10-10,443141,9346,331617.0,335095.0,1158067.0,2825380.0,1495567.0,98700.0,9626.0,13543.0
16184,2021-10-11,443181,9351,331617.0,335095.0,1158067.0,2906161.0,1546293.0,98735.0,80781.0,50726.0
16212,2021-10-12,443203,9353,331617.0,335095.0,1152470.0,2906161.0,1546293.0,98755.0,0.0,0.0
16240,2021-10-13,443248,9358,331617.0,335095.0,1152470.0,2906161.0,1546293.0,98795.0,0.0,0.0
16268,2021-10-14,443294,9361,331617.0,335510.0,1152470.0,2906161.0,1546293.0,98423.0,0.0,0.0
16296,2021-10-15,443505,9364,331617.0,335510.0,1152470.0,2906161.0,1546293.0,98631.0,0.0,0.0
16324,2021-10-16,443739,9367,331617.0,335510.0,1152470.0,2936040.0,1605462.0,98862.0,29879.0,59169.0
16352,2021-10-17,443885,9371,331617.0,335510.0,1152470.0,2939980.0,1616649.0,99004.0,3940.0,11187.0
16380,2021-10-18,443927,9371,331617.0,335510.0,1152470.0,2939980.0,1616649.0,99046.0,0.0,0.0
16408,2021-10-19,443972,9376,331617.0,335510.0,1152470.0,2939980.0,1616649.0,99086.0,0.0,0.0
16436,2021-10-20,444184,9380,331617.0,335510.0,1152470.0,2939980.0,1616649.0,99294.0,0.0,0.0
16464,2021-10-21,444352,9385,331617.0,335510.0,1152470.0,2939980.0,1616649.0,99457.0,0.0,0.0
16492,2021-10-22,444568,9386,331617.0,335510.0,1152470.0,2939980.0,1616649.0,99672.0,0.0,0.0
16520,2021-10-23,444752,9391,331617.0,335510.0,1152470.0,2939980.0,1616649.0,99851.0,0.0,0.0
16548,2021-10-24,444929,9395,331617.0,335510.0,1152470.0,2939980.0,1616649.0,100024.0,0.0,0.0
16576,2021-10-25,444962,9398,331617.0,335510.0,1152470.0,2909709.0,1708598.0,100054.0,-30271.0,91949.0
16604,2021-10-26,445012,9399,331617.0,335510.0,1152470.0,2917799.0,1764938.0,100103.0,8090.0,56340.0
16632,2021-10-27,445272,9403,331617.0,335510.0,1152470.0,2924007.0,1780852.0,100359.0,6208.0,15914.0
16660,2021-10-28,445460,9406,331617.0,335510.0,1152470.0,2930858.0,1799226.0,100544.0,6851.0,18374.0
16688,2021-10-29,445662,9411,331617.0,338390.0,1152470.0,2936904.0,1821542.0,97861.0,6046.0,22316.0
16716,2021-10-30,445866,9418,331617.0,338390.0,1152470.0,2942801.0,1839594.0,98058.0,5897.0,18052.0
16744,2021-10-31,446011,9422,331617.0,338390.0,1152470.0,2943128.0,1841492.0,98199.0,327.0,1898.0
16772,2021-11-01,446066,9423,331617.0,338390.0,1152470.0,2945483.0,1850515.0,98253.0,2355.0,9023.0
16800,2021-11-02,446104,9426,331617.0,338390.0,1152470.0,2946960.0,1855261.0,98288.0,1477.0,4746.0
16828,2021-11-03,454529,9430,331617.0,338390.0,1152470.0,2946960.0,1855261.0,106709.0,0.0,0.0
16856,2021-11-04,454791,9435,331617.0,338390.0,1152470.0,2946960.0,1855261.0,106966.0,0.0,0.0
16884,2021-11-05,454894,9440,331617.0,338390.0,1152470.0,2953159.0,1882836.0,107064.0,6199.0,27575.0
16912,2021-11-06,455577,9443,331617.0,338390.0,1152470.0,2968369.0,1887634.0,107744.0,15210.0,4798.0
16940,2021-11-07,455886,9448,331617.0,338390.0,1152470.0,2968369.0,1887634.0,108048.0,0.0,0.0
16968,2021-11-08,455971,9453,331617.0,338390.0,1152470.0,2968369.0,1887634.0,108128.0,0.0,0.0
16996,2021-11-09,456025,9455,331617.0,338390.0,1152470.0,2981263.0,1963037.0,108180.0,12894.0,75403.0
17024,2021-11-10,456038,9458,331617.0,338390.0,1152470.0,2987623.0,1980577.0,108190.0,6360.0,17540.0
17052,2021-11-11,456719,9461,331617.0,338390.0,1152470.0,2993882.0,1998528.0,108868.0,6259.0,17951.0
17080,2021-11-12,457031,9462,331617.0,338390.0,1152470.0,3000683.0,2036332.0,109179.0,6801.0,37804.0
17108,2021-11-13,457417,9463,331617.0,338390.0,1152470.0,3006153.0,2052552.0,109564.0,5470.0,16220.0
17136,2021-11-14,457634,9466,331617.0,338390.0,1152470.0,3008057.0,2055103.0,109778.0,1904.0,2551.0
17164,2021-11-15,457690,9469,331617.0,338390.0,1152470.0,3008325.0,2062942.0,109831.0,268.0,7839.0
17192,2021-11-16,457746,9473,331617.0,338390.0,1152470.0,3011657.0,2082962.0,109883.0,3332.0,20020.0
17220,2021-11-17,457831,9478,331617.0,338390.0,1152470.0,3017254.0,2102634.0,109963.0,5597.0,19672.0
17248,2021-11-18,458255,9482,331617.0,338390.0,1152470.0,3022168.0,2121204.0,110383.0,4914.0,18570.0
17276,2021-11-19,458536,9488,331617.0,338390.0,1152470.0,3026910.0,2153245.0,110658.0,4742.0,32041.0
17304,2021-11-20,458790,9491,331617.0,338390.0,1152470.0,3029986.0,2173054.0,110909.0,3076.0,19809.0
17332,2021-11-21,459068,9493,331617.0,338390.0,1152470.0,3035263.0,2189446.0,111185.0,5277.0,16392.0
17360,2021-11-22,459120,9497,331617.0,338390.0,1152470.0,3036215.0,2191973.0,111233.0,952.0,2527.0
17388,2021-11-23,459166,9502,331617.0,338390.0,1152470.0,3045587.0,2227027.0,111274.0,9372.0,35054.0
17416,2021-11-24,459489,9505,331617.0,338390.0,1152470.0,3055146.0,2268149.0,111594.0,9559.0,41122.0
17444,2021-11-25,459500,9511,331617.0,338390.0,1152470.0,3055146.0,2268149.0,111599.0,0.0,0.0
17472,2021-11-26,460032,9516,331617.0,338390.0,1152470.0,3059887.0,2294030.0,112126.0,4741.0,25881.0
17500,2021-11-27,460269,9520,331617.0,338390.0,1152470.0,3063248.0,2309671.0,112359.0,3361.0,15641.0
17528,2021-11-28,460469,9526,331617.0,338390.0,1152470.0,3063912.0,2313885.0,112553.0,664.0,4214.0
17556,2021-11-29,460515,9528,331617.0,338390.0,1152470.0,3063912.0,2313885.0,112597.0,0.0,0.0
17584,2021-11-30,460580,9529,331617.0,338390.0,1152470.0,3070745.0,2332660.0,112661.0,6833.0,18775.0
17612,2021-12-01,460909,9532,331617.0,355103.0,1152470.0,3076192.0,2359103.0,96274.0,5447.0,26443.0
17640,2021-12-02,460917,9535,331617.0,355103.0,1152470.0,3079591.0,2376301.0,96279.0,3399.0,17198.0
17668,2021-12-03,461374,9538,331617.0,355103.0,1152470.0,3079591.0,2376301.0,96733.0,0.0,0.0
17696,2021-12-04,461639,9541,331617.0,355103.0,1152470.0,3080012.0,2377586.0,96995.0,421.0,1285.0
17724,2021-12-05,461912,9542,331617.0,355103.0,1152470.0,3080545.0,2379619.0,97267.0,533.0,2033.0
17752,2021-12-06,461965,9545,331617.0,355103.0,1152470.0,3081728.0,2383382.0,97317.0,1183.0,3763.0
17780,2021-12-07,461988,9548,331617.0,355103.0,1152470.0,3085636.0,2400214.0,97337.0,3908.0,16832.0
17808,2021-12-08,462240,9552,331617.0,355103.0,1152470.0,3088650.0,2414066.0,97585.0,3014.0,13852.0
17836,2021-12-09,462450,9555,331617.0,355103.0,1152470.0,3092431.0,2425852.0,97792.0,3781.0,11786.0
17864,2021-12-10,462567,9556,331617.0,355103.0,1152470.0,3092431.0,2425852.0,97908.0,0.0,0.0
17892,2021-12-11,462585,9559,331617.0,355103.0,1152470.0,3092431.0,2425852.0,97923.0,0.0,0.0
17920,2021-12-12,462585,9559,331617.0,355103.0,1152470.0,3092431.0,2425852.0,97923.0,0.0,0.0
17948,2021-12-13,462585,9559,331617.0,355103.0,1152470.0,3092431.0,2425852.0,97923.0,0.0,0.0
17976,2021-12-14,462597,9563,331617.0,355103.0,1152470.0,3092431.0,2425852.0,97931.0,0.0,0.0
18004,2021-12-15,462620,9565,331617.0,355103.0,1152470.0,3092431.0,2425852.0,97952.0,0.0,0.0
18032,2021-12-16,462620,9565,331617.0,355103.0,1152470.0,3092431.0,2425852.0,97952.0,0.0,0.0
18060,2021-12-17,462620,9565,331617.0,355103.0,1152470.0,3092431.0,2425852.0,97952.0,0.0,0.0
18088,2021-12-18,462654,9572,331617.0,355103.0,1152470.0,3092431.0,2425852.0,97979.0,0.0,0.0
18116,2021-12-19,462654,9572,331617.0,355103.0,1152470.0,3092431.0,2425852.0,97979.0,0.0,0.0
18144,2021-12-20,462658,9574,331617.0,355103.0,1152470.0,3092431.0,2425852.0,97981.0,0.0,0.0
18172,2021-12-21,462658,9574,331617.0,355103.0,1152470.0,3092431.0,2425852.0,97981.0,0.0,0.0
18200,2021-12-22,462671,9580,331617.0,355103.0,1152470.0,3092431.0,2425852.0,97988.0,0.0,0.0
18228,2021-12-23,462671,9580,331617.0,355103.0,1152470.0,3092431.0,2425852.0,97988.0,0.0,0.0
18256,2021-12-24,462706,9583,331617.0,355103.0,1152470.0,3092431.0,2425852.0,98020.0,0.0,0.0
18284,2021-12-25,463560,9584,331617.0,355103.0,1152470.0,3092431.0,2425852.0,98873.0,0.0,0.0
18312,2021-12-26,463584,9586,331617.0,355103.0,1152470.0,3092431.0,2425852.0,98895.0,0.0,0.0
18340,2021-12-27,463616,9588,331617.0,355103.0,1152470.0,3092431.0,2425852.0,98925.0,0.0,0.0
18368,2021-12-28,463656,9589,394421.0,355103.0,1152470.0,3092431.0,2425852.0,98964.0,0.0,0.0
18396,2021-12-29,463855,9591,394421.0,355103.0,1152470.0,3092431.0,2425852.0,99161.0,0.0,0.0
18424,2021-12-30,464121,9594,394421.0,355103.0,1152470.0,3092431.0,2425852.0,99424.0,0.0,0.0
18452,2021-12-31,464335,9596,394421.0,358448.0,1152470.0,3092431.0,2425852.0,96291.0,0.0,0.0
18480,2022-01-01,464511,9597,394421.0,358448.0,1152470.0,3092431.0,2425852.0,96466.0,0.0,0.0
18508,2022-01-02,464565,9599,394421.0,358448.0,1152470.0,3092431.0,2425852.0,96518.0,0.0,0.0
18536,2022-01-03,464590,9600,394421.0,358448.0,1152470.0,3092431.0,2425852.0,96542.0,0.0,0.0
18564,2022-01-04,464629,9600,394421.0,358448.0,1152470.0,3092431.0,2425852.0,96581.0,0.0,0.0
18592,2022-01-05,464880,9601,394421.0,358448.0,1152470.0,3092431.0,2425852.0,96831.0,0.0,0.0
18620,2022-01-06,465082,9604,394421.0,358448.0,1152470.0,3092431.0,2425852.0,97030.0,0.0,0.0
18648,2022-01-07,465266,9606,394421.0,358448.0,1152470.0,3092431.0,2425852.0,97212.0,0.0,0.0
18676,2022-01-08,465373,9606,394421.0,358448.0,1152470.0,3092431.0,2425852.0,97319.0,0.0,0.0
18704,2022-01-09,465685,9606,394421.0,358448.0,1152470.0,3092431.0,2425852.0,97631.0,0.0,0.0
18732,2022-01-10,466027,9608,394421.0,358448.0,1152470.0,3092431.0,2425852.0,97971.0,0.0,0.0
18760,2022-01-11,466088,9609,394421.0,358448.0,1152470.0,3092431.0,2425852.0,98031.0,0.0,0.0
18788,2022-01-12,466088,9612,394421.0,358448.0,1152470.0,3092431.0,2425852.0,98028.0,0.0,0.0
18816,2022-01-13,466939,9613,394421.0,358448.0,1152470.0,3092431.0,2425852.0,98878.0,0.0,0.0
18844,2022-01-14,467443,9614,394421.0,358448.0,1152470.0,3092431.0,2425852.0,99381.0,0.0,0.0
18872,2022-01-15,468178,9614,394421.0,358448.0,1152470.0,3092431.0,2425852.0,100116.0,0.0,0.0
18900,2022-01-16,468244,9615,394421.0,358448.0,1152470.0,3092431.0,2425852.0,100181.0,0.0,0.0
18928,2022-01-17,468652,9617,394421.0,358448.0,1152470.0,3113683.0,2526506.0,100587.0,21252.0,100654.0
18956,2022-01-18,469004,9620,394421.0,358448.0,1152470.0,3113683.0,2526506.0,100936.0,0.0,0.0
18984,2022-01-19,470906,9625,394421.0,358448.0,1152470.0,3113683.0,2526506.0,102833.0,0.0,0.0
19012,2022-01-20,472855,9626,398199.0,358448.0,1152470.0,3113683.0,2533758.0,104781.0,0.0,7252.0
19040,2022-01-21,474846,9628,398199.0,358448.0,1152470.0,3113683.0,2533758.0,106770.0,0.0,0.0
19068,2022-01-22,477089,9632,398199.0,358448.0,1152470.0,3113683.0,2533758.0,109009.0,0.0,0.0
19096,2022-01-23,479096,9635,398199.0,358448.0,1152470.0,3113683.0,2533758.0,111013.0,0.0,0.0
19124,2022-01-24,479952,9640,398199.0,358448.0,1152470.0,3126694.0,2585444.0,111864.0,13011.0,51686.0
19152,2022-01-25,480736,9645,398199.0,358448.0,1152470.0,3126694.0,2660033.0,112643.0,0.0,74589.0
19180,2022-01-26,483908,9647,398199.0,358448.0,1152470.0,3134176.0,2660033.0,115813.0,7482.0,0.0
19208,2022-01-27,487074,9672,401683.0,358448.0,1152470.0,3136138.0,2677855.0,118954.0,1962.0,17822.0
19236,2022-01-28,490428,9686,401683.0,358448.0,1152470.0,3136138.0,2677855.0,122294.0,0.0,0.0
19264,2022-01-29,494098,9695,401683.0,358448.0,1152470.0,3136138.0,2677855.0,125955.0,0.0,0.0
19292,2022-01-30,497653,9702,401683.0,358448.0,1152470.0,3136138.0,2677855.0,129503.0,0.0,0.0
19320,2022-01-31,498923,9716,401683.0,358448.0,1152470.0,3141454.0,2636710.0,130759.0,5316.0,-41145.0
19348,2022-02-01,499327,9723,401683.0,371996.0,1152470.0,3154428.0,2642701.0,117608.0,12974.0,5991.0
19376,2022-02-02,504194,9738,401683.0,371996.0,1152470.0,3155549.0,2645799.0,122460.0,1121.0,3098.0
19404,2022-02-03,504216,9755,401683.0,371996.0,1152470.0,3158211.0,2650630.0,122465.0,2662.0,4831.0
19432,2022-02-04,512790,9770,401683.0,371996.0,1152470.0,3158211.0,2656150.0,131024.0,0.0,5520.0
19460,2022-02-05,516970,9791,401683.0,371996.0,1152470.0,3158211.0,2670114.0,135183.0,0.0,13964.0
19488,2022-02-06,520609,9805,401683.0,371996.0,1152470.0,3170104.0,2673331.0,138808.0,11893.0,3217.0
19516,2022-02-07,521577,9832,401683.0,371996.0,1152470.0,3189607.0,2673806.0,139749.0,19503.0,475.0
19544,2022-02-08,522528,9848,401683.0,371996.0,1152470.0,3196402.0,2682306.0,140684.0,6795.0,8500.0
19572,2022-02-09,528173,9871,401683.0,371996.0,1152470.0,3224008.0,2884204.0,146306.0,27606.0,201898.0
19600,2022-02-10,531315,9886,401683.0,371996.0,1152470.0,3229864.0,2894460.0,149433.0,5856.0,10256.0
19628,2022-02-11,535481,9914,401683.0,371996.0,1152470.0,3241471.0,2914194.0,153571.0,11607.0,19734.0
19656,2022-02-12,539557,9933,401683.0,371996.0,1152470.0,3253587.0,2919266.0,157628.0,12116.0,5072.0
19684,2022-02-13,542931,9942,401683.0,371996.0,1152470.0,3253587.0,2919266.0,160993.0,0.0,0.0
19712,2022-02-14,544249,9956,401683.0,371996.0,1152470.0,3254099.0,2919823.0,162297.0,512.0,557.0
19740,2022-02-15,545538,9976,401683.0,395420.0,1152470.0,3260864.0,2922408.0,140142.0,6765.0,2585.0
19768,2022-02-16,549189,9989,401683.0,395420.0,1152470.0,3290807.0,2991292.0,143780.0,29943.0,68884.0
19796,2022-02-17,555776,10002,401683.0,395420.0,1152470.0,3290807.0,2991292.0,150354.0,0.0,0.0
19824,2022-02-18,558170,10015,401683.0,395420.0,1152470.0,3304922.0,2996290.0,152735.0,14115.0,4998.0
19852,2022-02-19,559371,10026,401683.0,395420.0,1152470.0,3310875.0,2997795.0,153925.0,5953.0,1505.0
19880,2022-02-20,562038,10038,401683.0,395420.0,1152470.0,3318291.0,3000244.0,156580.0,7416.0,2449.0
19908,2022-02-21,562837,10044,401683.0,395420.0,1152470.0,3336684.0,3001095.0,157373.0,18393.0,851.0
19936,2022-02-22,563676,10057,401683.0,395420.0,1152470.0,3339419.0,3001115.0,158199.0,2735.0,20.0
19964,2022-02-23,566562,10066,401683.0,395420.0,1152470.0,3344101.0,3005694.0,161076.0,4682.0,4579.0
19992,2022-02-24,569242,10071,401683.0,395420.0,1152470.0,3357708.0,3009444.0,163751.0,13607.0,3750.0
20020,2022-02-25,571651,10076,401683.0,395420.0,1152470.0,3374633.0,3017117.0,166155.0,16925.0,7673.0
20048,2022-02-26,573710,10080,401683.0,395420.0,1152470.0,3381580.0,3017117.0,168210.0,6947.0,0.0
20076,2022-02-27,575176,10087,401683.0,395420.0,1152470.0,3381580.0,3017117.0,169669.0,0.0,0.0
20104,2022-02-28,575176,10092,401683.0,395420.0,1152470.0,3383060.0,3020909.0,169664.0,1480.0,3792.0
20132,2022-03-01,576160,10099,401683.0,395420.0,1152470.0,3384154.0,3021541.0,170641.0,1094.0,632.0
20160,2022-03-02,576160,10106,401683.0,395420.0,1152470.0,3384154.0,3023513.0,170634.0,0.0,1972.0
20188,2022-03-03,577459,10110,401683.0,395420.0,1152470.0,3384154.0,3024458.0,171929.0,0.0,945.0
20216,2022-03-04,578882,10121,401683.0,395420.0,1152470.0,3384592.0,3025384.0,173341.0,438.0,926.0
20244,2022-03-05,578895,10125,401683.0,395420.0,1152470.0,3393415.0,3026646.0,173350.0,8823.0,1262.0
20272,2022-03-06,578901,10127,401683.0,395420.0,1152470.0,3394765.0,3027279.0,173354.0,1350.0,633.0
20300,2022-03-07,582002,10132,401683.0,395420.0,1152470.0,3399961.0,3030425.0,176450.0,5196.0,3146.0
20328,2022-03-08,582380,10135,401683.0,395420.0,1152470.0,3402731.0,3032652.0,176825.0,2770.0,2227.0
20356,2022-03-09,583564,10142,401683.0,395420.0,1152470.0,3407768.0,3036108.0,178002.0,5037.0,3456.0
20384,2022-03-10,584306,10148,401683.0,395420.0,1152470.0,3409314.0,3037360.0,178738.0,1546.0,1252.0
20412,2022-03-11,585260,10151,401683.0,429753.0,1152470.0,3409495.0,3037755.0,145356.0,181.0,395.0
20440,2022-03-12,586432,10153,401683.0,429753.0,1152470.0,3418689.0,3045217.0,146526.0,9194.0,7462.0
20468,2022-03-13,587370,10156,401683.0,429753.0,1152470.0,3418689.0,3045217.0,147461.0,0.0,0.0
20496,2022-03-14,587514,10159,401683.0,429753.0,1152470.0,3420055.0,3049417.0,147602.0,1366.0,4200.0
20524,2022-03-15,588282,10160,401683.0,429753.0,1152470.0,3420055.0,3049417.0,148369.0,0.0,0.0
20552,2022-03-16,589302,10165,401683.0,429753.0,1152470.0,3424523.0,3055057.0,149384.0,4468.0,5640.0
20580,2022-03-17,590042,10166,401683.0,429753.0,1152470.0,3424523.0,3055057.0,150123.0,0.0,0.0
20608,2022-03-18,590923,10169,401683.0,429753.0,1152470.0,3430141.0,3062670.0,151001.0,5618.0,7613.0
20636,2022-03-19,591852,10172,401683.0,429753.0,1152470.0,3430141.0,3062670.0,151927.0,0.0,0.0
20664,2022-03-20,592205,10174,401683.0,429753.0,1152470.0,3430141.0,3062670.0,152278.0,0.0,0.0
20692,2022-03-21,592364,10175,401683.0,429753.0,1152470.0,3432630.0,3066045.0,152436.0,2489.0,3375.0
20720,2022-03-22,592401,10178,401683.0,429753.0,1152470.0,3432697.0,3066186.0,152470.0,67.0,141.0
20748,2022-03-23,592905,10181,401683.0,429753.0,1152470.0,3432808.0,3066363.0,152971.0,111.0,177.0
20776,2022-03-24,593496,10183,401683.0,429753.0,1152470.0,3432932.0,3066505.0,153560.0,124.0,142.0
20804,2022-03-25,593946,10185,401683.0,429753.0,1152470.0,3436915.0,3068949.0,154008.0,3983.0,2444.0
20832,2022-03-26,594358,10187,401683.0,429753.0,1152470.0,3437669.0,3070695.0,154418.0,754.0,1746.0
20860,2022-03-27,594891,10189,401683.0,429753.0,1152470.0,3441418.0,3078795.0,154949.0,3749.0,8100.0
20888,2022-03-28,595072,10190,401683.0,429753.0,1152470.0,3441418.0,3079926.0,155129.0,0.0,1131.0
20916,2022-03-29,595347,10191,401683.0,429753.0,1152470.0,3447103.0,3082539.0,155403.0,5685.0,2613.0
20944,2022-03-30,595932,10192,401683.0,429753.0,1152470.0,3450913.0,3092134.0,155987.0,3810.0,9595.0
20972,2022-03-31,596402,10193,401683.0,429753.0,1152470.0,3452728.0,3102388.0,156456.0,1815.0,10254.0
21000,2022-04-01,597101,10194,401683.0,429753.0,1152470.0,3454377.0,3102388.0,157154.0,1649.0,0.0
21028,2022-04-02,597445,10194,401683.0,429753.0,1152470.0,3456056.0,3104253.0,157498.0,1679.0,1865.0
21056,2022-04-03,597934,10194,401683.0,429753.0,1152470.0,3456056.0,3105582.0,157987.0,0.0,1329.0
21084,2022-04-04,598064,10195,401683.0,429753.0,1152470.0,3456703.0,3105708.0,158116.0,647.0,126.0
21112,2022-04-05,598085,10197,401683.0,429753.0,1152470.0,3462271.0,3116946.0,158135.0,5568.0,11238.0
21140,2022-04-06,598572,10197,401683.0,429753.0,1152470.0,3466977.0,3124501.0,158622.0,4706.0,7555.0
21168,2022-04-07,598826,10197,401683.0,429753.0,1152470.0,3470660.0,3131432.0,158876.0,3683.0,6931.0
21196,2022-04-08,599088,10197,401683.0,429753.0,1152470.0,3470660.0,3136645.0,159138.0,0.0,5213.0
21224,2022-04-09,599370,10197,401683.0,429753.0,1152470.0,3473566.0,3141228.0,159420.0,2906.0,4583.0
21252,2022-04-10,599571,10197,401683.0,429753.0,1152470.0,3473566.0,3142997.0,159621.0,0.0,1769.0
21280,2022-04-11,599615,10197,401683.0,429753.0,1152470.0,3473566.0,3144080.0,159665.0,0.0,1083.0
21308,2022-04-12,599628,10197,401683.0,429753.0,1152470.0,3475709.0,3148981.0,159678.0,2143.0,4901.0
21336,2022-04-13,599766,10197,401683.0,429753.0,1152470.0,3475709.0,3154422.0,159816.0,0.0,5441.0
21364,2022-04-14,599987,10197,401683.0,429753.0,1152470.0,3478522.0,3159651.0,160037.0,2813.0,5229.0
21392,2022-04-15,600223,10197,401683.0,429753.0,1152470.0,3478522.0,3163275.0,160273.0,0.0,3624.0
21420,2022-04-16,600322,10197,401683.0,429753.0,1152470.0,3494394.0,3173529.0,160372.0,15872.0,10254.0
21448,2022-04-17,600326,10197,401683.0,429753.0,1152470.0,3494472.0,3173840.0,160376.0,78.0,311.0
21476,2022-04-18,600360,10198,401683.0,429753.0,1152470.0,3500640.0,3174181.0,160409.0,6168.0,341.0
21504,2022-04-19,600615,10198,401683.0,429753.0,1152470.0,3500640.0,3178324.0,160664.0,0.0,4143.0
21532,2022-04-20,600898,10199,401683.0,429753.0,1152470.0,3502971.0,3183355.0,160946.0,2331.0,5031.0
21560,2022-04-21,601103,10199,401683.0,429753.0,1152470.0,3504137.0,3188665.0,161151.0,1166.0,5310.0
21588,2022-04-22,601296,10201,401683.0,429753.0,1152470.0,3504137.0,3190519.0,161342.0,0.0,1854.0
21616,2022-04-23,601340,10202,401683.0,429753.0,1152470.0,3504137.0,3190519.0,161385.0,0.0,0.0
21644,2022-04-24,601458,10203,401683.0,429753.0,1152470.0,3504137.0,3190519.0,161502.0,0.0,0.0
21672,2022-04-25,601512,10204,401683.0,429753.0,1152470.0,3504137.0,3190519.0,161555.0,0.0,0.0
21700,2022-04-26,601543,10206,401683.0,429753.0,1152470.0,3504137.0,3190519.0,161584.0,0.0,0.0
21728,2022-04-27,601704,10207,401683.0,429753.0,1152470.0,3507518.0,3198484.0,161744.0,3381.0,7965.0
21756,2022-04-28,601933,10208,401683.0,429753.0,1152470.0,3508716.0,3202944.0,161972.0,1198.0,4460.0
21784,2022-04-29,602048,10209,401683.0,429753.0,1152470.0,3509604.0,3206993.0,162086.0,888.0,4049.0
21812,2022-04-30,602117,10209,401683.0,429753.0,1152470.0,3509604.0,3206993.0,162155.0,0.0,0.0
21840,2022-05-01,602231,10209,401683.0,429753.0,1152470.0,3509604.0,3211449.0,162269.0,0.0,4456.0
21868,2022-05-02,602272,10210,401683.0,429753.0,1152470.0,3509604.0,3211736.0,162309.0,0.0,287.0
21896,2022-05-03,602282,10211,401683.0,429753.0,1152470.0,3510704.0,3211849.0,162318.0,1100.0,113.0
21924,2022-05-04,602383,10211,401683.0,429753.0,1152470.0,3510704.0,3211849.0,162419.0,0.0,0.0
21952,2022-05-05,602542,10213,401683.0,429753.0,1152470.0,3516076.0,3211849.0,162576.0,5372.0,0.0
21980,2022-05-06,602664,10214,401683.0,429753.0,1152470.0,3516076.0,3214479.0,162697.0,0.0,2630.0
22008,2022-05-07,602759,10214,401683.0,429753.0,1152470.0,3516076.0,3214479.0,162792.0,0.0,0.0
22036,2022-05-08,602876,10215,401683.0,429753.0,1152470.0,3516076.0,3214479.0,162908.0,0.0,0.0
22064,2022-05-09,602960,10215,401683.0,429753.0,1152470.0,3516076.0,3217090.0,162992.0,0.0,2611.0
22092,2022-05-10,602966,10215,401683.0,429753.0,1152470.0,3516076.0,3219227.0,162998.0,0.0,2137.0
22120,2022-05-11,603051,10215,401683.0,429753.0,1152470.0,3516076.0,3219227.0,163083.0,0.0,0.0
22148,2022-05-12,603157,10215,401683.0,429753.0,1152470.0,3516076.0,3219227.0,163189.0,0.0,0.0
22176,2022-05-13,603327,10215,401683.0,429753.0,1152470.0,3516076.0,3219227.0,163359.0,0.0,0.0
22204,2022-05-14,603435,10215,401683.0,429753.0,1152470.0,3516076.0,3220877.0,163467.0,0.0,1650.0
22232,2022-05-15,603534,10215,401683.0,429753.0,1152470.0,3516076.0,3221185.0,163566.0,0.0,308.0
22260,2022-05-16,603591,10217,401683.0,429753.0,1152470.0,3516076.0,3221268.0,163621.0,0.0,83.0
22288,2022-05-17,603605,10217,401683.0,429753.0,1152470.0,3516076.0,3222760.0,163635.0,0.0,1492.0
22316,2022-05-18,603816,10217,401683.0,429753.0,1152470.0,3516076.0,3222760.0,163846.0,0.0,0.0
22344,2022-05-19,603829,10217,401683.0,429753.0,1152470.0,3516076.0,3222884.0,163859.0,0.0,124.0
22372,2022-05-20,603832,10217,401683.0,429753.0,1152470.0,3516076.0,3225130.0,163862.0,0.0,2246.0
22400,2022-05-21,603883,10217,401683.0,429753.0,1152470.0,3516076.0,3225130.0,163913.0,0.0,0.0
22428,2022-05-22,604156,10218,401683.0,429753.0,1152470.0,3516076.0,3225130.0,164185.0,0.0,0.0
22456,2022-05-23,604210,10218,401683.0,429753.0,1152470.0,3538203.0,3225130.0,164239.0,22127.0,0.0
22484,2022-05-24,604234,10219,401683.0,429753.0,1152470.0,3538203.0,3225130.0,164262.0,0.0,0.0
