,date,totalCases,deaths,suspects,recovered,tests,vaccinated,vaccinated_second,activeCases,newVaccinated,newVaccinated_second
10557,2021-03-24,336236,11807,9834.0,286781.0,1382457.0,593985.0,195281.0,37648.0,51050.0,3855.0
10585,2021-03-25,339022,11853,7504.0,286781.0,1382457.0,615010.0,204853.0,40388.0,21025.0,9572.0
10613,2021-03-26,341249,11915,7504.0,289968.0,1390131.0,668535.0,208988.0,39366.0,53525.0,4135.0
10641,2021-03-27,343406,11975,7504.0,291303.0,1390131.0,668535.0,208988.0,40128.0,0.0,0.0
10669,2021-03-28,344177,12006,7504.0,291303.0,1390131.0,717391.0,215593.0,40868.0,48856.0,6605.0
10697,2021-03-29,344567,12044,7489.0,291303.0,1390131.0,746104.0,223636.0,41220.0,28713.0,8043.0
10725,2021-03-30,346800,12118,7489.0,293723.0,1390131.0,775526.0,229971.0,40959.0,29422.0,6335.0
10753,2021-03-31,349231,12175,7489.0,293723.0,1390131.0,840379.0,235246.0,43333.0,64853.0,5275.0
10781,2021-04-01,352218,12249,7489.0,298206.0,1390131.0,864211.0,240794.0,41763.0,23832.0,5548.0
10809,2021-04-02,353997,12295,7489.0,298206.0,1390131.0,883435.0,245875.0,43496.0,19224.0,5081.0
10837,2021-04-03,354982,12349,5720.0,298206.0,1390131.0,892645.0,246792.0,44427.0,9210.0,917.0
10865,2021-04-04,355617,12377,5720.0,298206.0,1390131.0,893348.0,246844.0,45034.0,703.0,52.0
10893,2021-04-05,356326,12421,5720.0,298206.0,1390131.0,910871.0,259610.0,45699.0,17523.0,12766.0
10921,2021-04-06,358505,12479,5720.0,303491.0,1390131.0,943558.0,267679.0,42535.0,32687.0,8069.0
10949,2021-04-07,361470,12541,5720.0,303491.0,1470815.0,977207.0,277355.0,45438.0,33649.0,9676.0
10977,2021-04-08,364354,12623,5046.0,307902.0,1493167.0,991876.0,282378.0,43829.0,14669.0,5023.0
11005,2021-04-09,366346,12686,5046.0,307902.0,1493167.0,1029180.0,297896.0,45758.0,37304.0,15518.0
11033,2021-04-10,368700,12744,5046.0,307902.0,1493167.0,1038111.0,305495.0,48054.0,8931.0,7599.0
11061,2021-04-11,369487,12803,5046.0,312018.0,1493167.0,1070518.0,315179.0,44666.0,32407.0,9684.0
11089,2021-04-12,370225,12837,5046.0,312018.0,1493167.0,1086058.0,322955.0,45370.0,15540.0,7776.0
11117,2021-04-13,372756,12905,5046.0,315417.0,1493167.0,1104112.0,331119.0,44434.0,18054.0,8164.0
11145,2021-04-14,375115,12988,8487.0,315417.0,1493167.0,1129171.0,355911.0,46710.0,25059.0,24792.0
11173,2021-04-15,376983,13051,8487.0,319407.0,1493167.0,1144274.0,375273.0,44525.0,15103.0,19362.0
11201,2021-04-16,378852,13102,8487.0,319407.0,1493167.0,1156508.0,396025.0,46343.0,12234.0,20752.0
11229,2021-04-17,380818,13179,8487.0,319407.0,1493167.0,1161868.0,404674.0,48232.0,5360.0,8649.0
11257,2021-04-18,382164,13212,8487.0,324576.0,1493167.0,1165159.0,410094.0,44376.0,3291.0,5420.0
11285,2021-04-19,383184,13248,8487.0,324576.0,1493167.0,1179157.0,425092.0,45360.0,13998.0,14998.0
11313,2021-04-20,386027,13317,8487.0,324576.0,1493167.0,1208621.0,451973.0,48134.0,29464.0,26881.0
11341,2021-04-21,388507,13380,8487.0,324576.0,1493167.0,1221859.0,469830.0,50551.0,13238.0,17857.0
11369,2021-04-22,389709,13425,8487.0,330763.0,1493167.0,1239014.0,489701.0,45521.0,17155.0,19871.0
11397,2021-04-23,391740,13524,8487.0,330763.0,1493167.0,1266573.0,516526.0,47453.0,27559.0,26825.0
11425,2021-04-24,393829,13570,8487.0,330763.0,1493167.0,1271168.0,525352.0,49496.0,4595.0,8826.0
11453,2021-04-25,395563,13640,8487.0,330763.0,1493167.0,1278381.0,534743.0,51160.0,7213.0,9391.0
11481,2021-04-26,396841,13687,8487.0,330763.0,1493167.0,1297212.0,570772.0,52391.0,18831.0,36029.0
11509,2021-04-27,399437,13762,8487.0,335815.0,1493167.0,1313396.0,594578.0,49860.0,16184.0,23806.0
11537,2021-04-28,402157,13868,8487.0,335815.0,1493167.0,1337078.0,622925.0,52474.0,23682.0,28347.0
11565,2021-04-29,404668,13967,8487.0,343063.0,1493167.0,1352508.0,643568.0,47638.0,15430.0,20643.0
11593,2021-04-30,406585,14038,8487.0,345538.0,1493167.0,1364884.0,657713.0,47009.0,12376.0,14145.0
11621,2021-05-01,408763,14128,18332.0,345538.0,1493167.0,1372295.0,665472.0,49097.0,7411.0,7759.0
11649,2021-05-02,409493,14180,18332.0,345538.0,1653494.0,1374288.0,666439.0,49775.0,1993.0,967.0
11677,2021-05-03,410453,14206,18332.0,348230.0,1653494.0,1385324.0,675171.0,48017.0,11036.0,8732.0
11705,2021-05-04,412786,14279,18332.0,348230.0,1653494.0,1399072.0,694861.0,50277.0,13748.0,19690.0
11733,2021-05-05,414929,14333,18332.0,348230.0,1653494.0,1424532.0,709781.0,52366.0,25460.0,14920.0
11761,2021-05-06,418003,14385,18332.0,348230.0,1653494.0,1437847.0,716972.0,55388.0,13315.0,7191.0
11789,2021-05-07,420766,14434,18332.0,357854.0,1697467.0,1457013.0,724444.0,48478.0,19166.0,7472.0
11817,2021-05-08,423689,14491,18332.0,357854.0,1697467.0,1467963.0,727581.0,51344.0,10950.0,3137.0
11845,2021-05-09,424582,14518,18332.0,357854.0,1697467.0,1474984.0,729936.0,52210.0,7021.0,2355.0
11873,2021-05-10,426410,14550,18332.0,357854.0,1697467.0,1488141.0,733002.0,54006.0,13157.0,3066.0
11901,2021-05-11,429187,14639,18332.0,366511.0,1697467.0,1501806.0,756848.0,48037.0,13665.0,23846.0
11929,2021-05-12,431613,14719,18332.0,366511.0,1697467.0,1525967.0,774333.0,50383.0,24161.0,17485.0
11957,2021-05-13,434808,14798,18332.0,366511.0,1697467.0,1539156.0,784869.0,53499.0,13189.0,10536.0
11985,2021-05-14,437783,14841,18332.0,366511.0,1697467.0,1550139.0,789207.0,56431.0,10983.0,4338.0
12013,2021-05-15,440677,14906,13822.0,366511.0,1697467.0,1554621.0,792664.0,59260.0,4482.0,3457.0
12041,2021-05-16,442363,14949,13822.0,366511.0,1697467.0,1561620.0,798682.0,60903.0,6999.0,6018.0
12069,2021-05-17,443064,14980,13822.0,376031.0,1697467.0,1575399.0,804108.0,52053.0,13779.0,5426.0
12097,2021-05-18,446093,15048,13822.0,376031.0,1767867.0,1589775.0,817304.0,55014.0,14376.0,13196.0
12125,2021-05-19,449533,15127,13822.0,381891.0,1767867.0,1607529.0,828877.0,52515.0,17754.0,11573.0
12153,2021-05-20,452721,15192,13822.0,381891.0,1767867.0,1622982.0,836497.0,55638.0,15453.0,7620.0
12181,2021-05-21,456690,15258,13822.0,381891.0,1767867.0,1654392.0,858297.0,59541.0,31410.0,21800.0
12209,2021-05-22,460279,15325,13822.0,381891.0,1767867.0,1659397.0,862049.0,63063.0,5005.0,3752.0
12237,2021-05-23,462368,15365,13822.0,381891.0,1767867.0,1670944.0,865625.0,65112.0,11547.0,3576.0
12265,2021-05-24,463736,15393,13822.0,381891.0,1767867.0,1688227.0,874824.0,66452.0,17283.0,9199.0
12293,2021-05-25,467269,15465,13822.0,381891.0,1767867.0,1702710.0,881318.0,69913.0,14483.0,6494.0
12321,2021-05-26,470063,15524,13822.0,381891.0,1767867.0,1721929.0,892668.0,72648.0,19219.0,11350.0
12349,2021-05-27,472590,15595,13822.0,394630.0,1767867.0,1751942.0,904282.0,62365.0,30013.0,11614.0
12377,2021-05-28,473326,15657,13822.0,394630.0,1767867.0,1767945.0,911592.0,63039.0,16003.0,7310.0
12405,2021-05-29,478902,15742,13822.0,394630.0,1767867.0,1803382.0,915597.0,68530.0,35437.0,4005.0
12433,2021-05-30,481070,15807,13822.0,394630.0,1767867.0,1808484.0,924311.0,70633.0,5102.0,8714.0
12461,2021-05-31,482157,15862,16592.0,394630.0,1767867.0,1827580.0,928086.0,71665.0,19096.0,3775.0
12489,2021-06-01,485594,15940,16592.0,402711.0,1767867.0,1849480.0,931058.0,66943.0,21900.0,2972.0
12517,2021-06-02,489145,16013,16592.0,402711.0,1767867.0,1879105.0,935359.0,70421.0,29625.0,4301.0
12545,2021-06-03,492794,16097,16592.0,402711.0,1767867.0,1925294.0,937272.0,73986.0,46189.0,1913.0
12573,2021-06-04,493438,16149,16592.0,402711.0,1767867.0,1957687.0,941047.0,74578.0,32393.0,3775.0
12601,2021-06-05,497906,16243,16592.0,413346.0,1767867.0,1991918.0,945060.0,68317.0,34231.0,4013.0
12629,2021-06-06,499572,16292,16592.0,414367.0,1767867.0,2012193.0,945710.0,68913.0,20275.0,650.0
12657,2021-06-07,500821,16357,16592.0,414367.0,1767867.0,2039969.0,951748.0,70097.0,27776.0,6038.0
12685,2021-06-08,502697,16468,16592.0,414367.0,1767867.0,2135181.0,964679.0,71862.0,95212.0,12931.0
12713,2021-06-09,509184,16549,16592.0,416397.0,1767867.0,2197717.0,972201.0,76238.0,62536.0,7522.0
12741,2021-06-10,511829,16614,16592.0,416397.0,1767867.0,2263860.0,980527.0,78818.0,66143.0,8326.0
12769,2021-06-11,515544,16701,16592.0,416397.0,1767867.0,2322617.0,994098.0,82446.0,58757.0,13571.0
12797,2021-06-12,518421,16780,16592.0,416397.0,1767867.0,2371755.0,995998.0,85244.0,49138.0,1900.0
12825,2021-06-13,519577,16828,16592.0,432119.0,1954471.0,2371755.0,995998.0,70630.0,0.0,0.0
12853,2021-06-14,520694,16860,16592.0,432119.0,1954471.0,2450776.0,1001355.0,71715.0,79021.0,5357.0
12881,2021-06-15,524316,16932,16592.0,432119.0,1954471.0,2552707.0,1006570.0,75265.0,101931.0,5215.0
12909,2021-06-16,526963,16990,16592.0,438357.0,1954471.0,2612701.0,1011614.0,71616.0,59994.0,5044.0
12937,2021-06-17,530077,17069,11352.0,438357.0,1974131.0,2676182.0,1018522.0,74651.0,63481.0,6908.0
12965,2021-06-18,533195,17139,11352.0,438357.0,1974131.0,2731842.0,1022596.0,77699.0,55660.0,4074.0
12993,2021-06-19,535707,17216,11352.0,449231.0,1974131.0,2760480.0,1024117.0,69260.0,28638.0,1521.0
13021,2021-06-20,536671,17254,11352.0,449231.0,1974131.0,2788126.0,1025349.0,70186.0,27646.0,1232.0
13049,2021-06-21,537476,17281,11352.0,449231.0,1974131.0,2810821.0,1038870.0,70964.0,22695.0,13521.0
13077,2021-06-22,539815,17343,11352.0,454676.0,1974131.0,2854799.0,1044342.0,67796.0,43978.0,5472.0
13105,2021-06-23,542173,17407,11352.0,454676.0,1974131.0,2916269.0,1053806.0,70090.0,61470.0,9464.0
13133,2021-06-24,543564,17463,11352.0,454676.0,1974131.0,2947640.0,1056024.0,71425.0,31371.0,2218.0
13161,2021-06-25,544280,17487,11352.0,454676.0,1974131.0,2955158.0,1058157.0,72117.0,7518.0,2133.0
13189,2021-06-26,545690,17526,11352.0,454676.0,1974131.0,2986015.0,1059535.0,73488.0,30857.0,1378.0
13217,2021-06-27,546537,17551,11352.0,454676.0,1974131.0,2997227.0,1060136.0,74310.0,11212.0,601.0
13245,2021-06-28,547136,17579,11352.0,454676.0,1974131.0,3021413.0,1061914.0,74881.0,24186.0,1778.0
13273,2021-06-29,549317,17640,11352.0,454676.0,1974131.0,3044157.0,1067602.0,77001.0,22744.0,5688.0
13301,2021-06-30,550292,17685,11352.0,454676.0,1974131.0,3071018.0,1072768.0,77931.0,26861.0,5166.0
13329,2021-07-01,552289,17720,11352.0,467422.0,2056126.0,3099056.0,1078714.0,67147.0,28038.0,5946.0
