,date,totalCases,deaths,suspects,recovered,tests,vaccinated,vaccinated_second,activeCases,newVaccinated,newVaccinated_second
22765,2022-06-03,939609,21738,2386.0,699477.0,3390139.0,8250493.0,7190180.0,218394.0,7126.0,2216.0
22793,2022-06-04,940560,21742,2386.0,699477.0,3390139.0,8253544.0,7200122.0,219341.0,3051.0,9942.0
22821,2022-06-05,941057,21746,2386.0,699477.0,3390139.0,8256699.0,7206899.0,219834.0,3155.0,6777.0
22849,2022-06-06,941524,21751,2386.0,699477.0,3390139.0,8256883.0,7208494.0,220296.0,184.0,1595.0
22877,2022-06-07,942259,21752,2386.0,699477.0,3390139.0,8257027.0,7210844.0,221030.0,144.0,2350.0
22905,2022-06-08,943194,21755,2386.0,699477.0,3390139.0,8258232.0,7224993.0,221962.0,1205.0,14149.0
22933,2022-06-09,944360,21761,2386.0,699477.0,3390139.0,8258540.0,7228271.0,223122.0,308.0,3278.0
22961,2022-06-10,945403,21767,2386.0,699477.0,3390139.0,8259052.0,7240501.0,224159.0,512.0,12230.0
22989,2022-06-11,946529,21771,2386.0,699477.0,3390139.0,8259066.0,7241066.0,225281.0,14.0,565.0
23017,2022-06-12,947414,21779,2386.0,699477.0,3390139.0,8259066.0,7241066.0,226158.0,0.0,0.0
23045,2022-06-13,947743,21784,2386.0,699477.0,3390139.0,8259394.0,7245983.0,226482.0,328.0,4917.0
23073,2022-06-14,948668,21789,2386.0,699477.0,3390139.0,8259394.0,7245983.0,227402.0,0.0,0.0
23101,2022-06-15,950225,21793,2386.0,699477.0,3390139.0,8259728.0,7251972.0,228955.0,334.0,5989.0
23129,2022-06-16,951653,21797,2386.0,699477.0,3390139.0,8259995.0,7252826.0,230379.0,267.0,854.0
23157,2022-06-17,953558,21803,2386.0,699477.0,3390139.0,8260420.0,7256373.0,232278.0,425.0,3547.0
23185,2022-06-18,955208,21805,2386.0,699477.0,3390139.0,8261955.0,7256537.0,233926.0,1535.0,164.0
23213,2022-06-19,955956,21809,2386.0,699477.0,3390139.0,8262094.0,7256695.0,234670.0,139.0,158.0
23241,2022-06-20,956278,21814,2386.0,699477.0,3390139.0,8262094.0,7256695.0,234987.0,0.0,0.0
23269,2022-06-21,958473,21820,2386.0,699477.0,3390139.0,8263818.0,7257960.0,237176.0,1724.0,1265.0
23297,2022-06-22,958488,21826,2386.0,699477.0,3390139.0,8270831.0,7265153.0,237185.0,7013.0,7193.0
23325,2022-06-23,963248,21832,2386.0,699477.0,3390139.0,8270896.0,7265421.0,241939.0,65.0,268.0
23353,2022-06-24,965289,21836,2386.0,699477.0,3390139.0,8270902.0,7265450.0,243976.0,6.0,29.0
23381,2022-06-25,966157,21841,2386.0,699477.0,3390139.0,8270902.0,7265450.0,244839.0,0.0,0.0
23409,2022-06-26,966702,21845,2386.0,699477.0,3390139.0,8270902.0,7265575.0,245380.0,0.0,125.0
23437,2022-06-27,967075,21849,2386.0,699477.0,3390139.0,8271055.0,7266313.0,245749.0,153.0,738.0
23465,2022-06-28,969363,21856,2386.0,699477.0,3390139.0,8271055.0,7266313.0,248030.0,0.0,0.0
23493,2022-06-29,972784,21861,2386.0,699477.0,3390139.0,8271414.0,7267344.0,251446.0,359.0,1031.0
23521,2022-06-30,976385,21867,2386.0,699477.0,3390139.0,8275990.0,7271760.0,255041.0,4576.0,4416.0
23549,2022-07-01,979346,21870,2386.0,699477.0,3390139.0,8276014.0,7272717.0,257999.0,24.0,957.0
23577,2022-07-02,982322,21876,2386.0,699477.0,3390139.0,8276202.0,7272766.0,260969.0,188.0,49.0
23605,2022-07-03,983266,21880,2386.0,699477.0,3390139.0,8276202.0,7272766.0,261909.0,0.0,0.0
23633,2022-07-04,983846,21886,2386.0,699477.0,3390139.0,8278189.0,7279740.0,262483.0,1987.0,6974.0
23661,2022-07-05,986757,21892,2386.0,699477.0,3390139.0,8278731.0,7286492.0,265388.0,542.0,6752.0
23689,2022-07-06,990423,21898,2386.0,699477.0,3390139.0,8278731.0,7286492.0,269048.0,0.0,0.0
23717,2022-07-07,993656,21903,2386.0,699477.0,3390139.0,8286137.0,7299417.0,272276.0,7406.0,12925.0
23745,2022-07-08,996471,21909,2386.0,699477.0,3390139.0,8286137.0,7299417.0,275085.0,0.0,0.0
23773,2022-07-09,999061,21915,2386.0,699477.0,3390139.0,8287740.0,7301252.0,277669.0,1603.0,1835.0
23801,2022-07-10,1000241,21921,2386.0,699477.0,3390139.0,8287740.0,7301279.0,278843.0,0.0,27.0
23829,2022-07-11,1000461,21926,2386.0,699477.0,3390139.0,8288282.0,7304410.0,279058.0,542.0,3131.0
23857,2022-07-12,1002825,21933,2386.0,699477.0,3390139.0,8288282.0,7304410.0,281415.0,0.0,0.0
23885,2022-07-13,1005264,21940,2386.0,699477.0,3390139.0,8288424.0,7304813.0,283847.0,142.0,403.0
23913,2022-07-14,1007967,21946,2386.0,699477.0,3390139.0,8288424.0,7330518.0,286544.0,0.0,25705.0
23941,2022-07-15,1010011,21953,2386.0,699477.0,3390139.0,8288424.0,7330518.0,288581.0,0.0,0.0
23969,2022-07-16,1012127,21960,2386.0,699477.0,3390139.0,8290386.0,7338961.0,290690.0,1962.0,8443.0
23997,2022-07-17,1012609,21965,2386.0,699477.0,3390139.0,8290389.0,7338961.0,291167.0,3.0,0.0
24025,2022-07-18,1012972,21970,2386.0,699477.0,3390139.0,8290389.0,7338961.0,291525.0,0.0,0.0
24053,2022-07-19,1014752,21978,2386.0,699477.0,3390139.0,8356915.0,7411326.0,293297.0,66526.0,72365.0
24081,2022-07-20,1016887,21984,2386.0,699477.0,3390139.0,8356915.0,7411326.0,295426.0,0.0,0.0
24109,2022-07-21,1019012,21992,2386.0,699477.0,3390139.0,8359906.0,7423128.0,297543.0,2991.0,11802.0
24137,2022-07-22,1020755,21997,2386.0,699477.0,3390139.0,8366514.0,7435848.0,299281.0,6608.0,12720.0
24165,2022-07-23,1022090,22004,2386.0,699477.0,3390139.0,8366514.0,7435848.0,300609.0,0.0,0.0
24193,2022-07-24,1022582,22007,2386.0,699477.0,3390139.0,8366672.0,7435900.0,301098.0,158.0,52.0
24221,2022-07-25,1022722,22012,2386.0,699477.0,3390139.0,8366672.0,7435900.0,301233.0,0.0,0.0
24249,2022-07-26,1023771,22017,2386.0,699477.0,3390139.0,8373821.0,7442145.0,302277.0,7149.0,6245.0
24277,2022-07-27,1025052,22025,2386.0,699477.0,3390139.0,8373821.0,7442145.0,303550.0,0.0,0.0
24305,2022-07-28,1026901,22030,2386.0,699477.0,3390139.0,8376803.0,7446058.0,305394.0,2982.0,3913.0
24333,2022-07-29,1028058,22037,2386.0,699477.0,3390139.0,8377273.0,7446957.0,306544.0,470.0,899.0
24361,2022-07-30,1028988,22042,2386.0,699477.0,3390139.0,8377305.0,7447010.0,307469.0,32.0,53.0
24389,2022-07-31,1029192,22046,2386.0,699477.0,3390139.0,8377318.0,7447091.0,307669.0,13.0,81.0
24417,2022-08-01,1029291,22049,2386.0,699477.0,3390139.0,8386891.0,7457791.0,307765.0,9573.0,10700.0
24445,2022-08-02,1030284,22053,2386.0,699477.0,3390139.0,8387206.0,7457791.0,308754.0,315.0,0.0
24473,2022-08-03,1031355,22057,2386.0,699477.0,3390139.0,8388502.0,7457791.0,309821.0,1296.0,0.0
24501,2022-08-04,1032588,22063,2386.0,699477.0,3390139.0,8388502.0,7457791.0,311048.0,0.0,0.0
24529,2022-08-05,1033788,22070,2386.0,699477.0,3390139.0,8402032.0,7475050.0,312241.0,13530.0,17259.0
24557,2022-08-06,1034699,22075,2386.0,699477.0,3390139.0,8402735.0,7475765.0,313147.0,703.0,715.0
24585,2022-08-07,1034970,22079,2386.0,699477.0,3390139.0,8403303.0,7475982.0,313414.0,568.0,217.0
24613,2022-08-08,1035221,22084,2386.0,699477.0,3390139.0,8404333.0,7477206.0,313660.0,1030.0,1224.0
24641,2022-08-09,1035996,22091,2386.0,699477.0,3390139.0,8408031.0,7481561.0,314428.0,3698.0,4355.0
24669,2022-08-10,1037246,22096,2386.0,699477.0,3390139.0,8410161.0,7483937.0,315673.0,2130.0,2376.0
24697,2022-08-11,1037979,22103,2386.0,699477.0,3390139.0,8410343.0,7484481.0,316399.0,182.0,544.0
24725,2022-08-12,1039167,22108,2386.0,699477.0,3390139.0,8410464.0,7485177.0,317582.0,121.0,696.0
24753,2022-08-13,1039167,22108,2386.0,699477.0,3390139.0,8412358.0,7487935.0,317582.0,1894.0,2758.0
24781,2022-08-14,1039167,22108,2386.0,699477.0,3390139.0,8413525.0,7489013.0,317582.0,1167.0,1078.0
24809,2022-08-15,1040210,22123,2386.0,699477.0,3390139.0,8417006.0,7494621.0,318610.0,3481.0,5608.0
24837,2022-08-16,1040644,22127,2386.0,699477.0,3390139.0,8417006.0,7494621.0,319040.0,0.0,0.0
24865,2022-08-17,1041447,22134,2386.0,699477.0,3390139.0,8417006.0,7494621.0,319836.0,0.0,0.0
24893,2022-08-18,1042315,22138,2386.0,699477.0,3390139.0,8428998.0,7511849.0,320700.0,11992.0,17228.0
24921,2022-08-19,1042635,22142,2386.0,699477.0,3390139.0,8430864.0,7514215.0,321016.0,1866.0,2366.0
24949,2022-08-20,1042635,22142,2386.0,699477.0,3390139.0,8430982.0,7514372.0,321016.0,118.0,157.0
24977,2022-08-21,1042635,22142,2386.0,699477.0,3390139.0,8431086.0,7514384.0,321016.0,104.0,12.0
25005,2022-08-22,1042635,22142,2386.0,699477.0,3390139.0,8431804.0,7518607.0,321016.0,718.0,4223.0
25033,2022-08-23,1044002,22160,2386.0,699477.0,3390139.0,8431804.0,7518788.0,322365.0,0.0,181.0
25061,2022-08-24,1044640,22168,2386.0,699477.0,3390139.0,8431804.0,7518788.0,322995.0,0.0,0.0
25089,2022-08-25,1045320,22173,2386.0,699477.0,3390139.0,8436991.0,7529002.0,323670.0,5187.0,10214.0
25117,2022-08-26,1046168,22182,2386.0,699477.0,3390139.0,8437370.0,7529643.0,324509.0,379.0,641.0
25145,2022-08-27,1046168,22182,2386.0,699477.0,3390139.0,8437404.0,7529674.0,324509.0,34.0,31.0
25173,2022-08-28,1046168,22182,2386.0,699477.0,3390139.0,8437406.0,7529675.0,324509.0,2.0,1.0
25201,2022-08-29,1047063,22198,2386.0,699477.0,3390139.0,8438856.0,7530755.0,325388.0,1450.0,1080.0
25229,2022-08-30,1047502,22201,2386.0,699477.0,3390139.0,8442270.0,7537493.0,325824.0,3414.0,6738.0
25257,2022-08-31,1048124,22207,2386.0,699477.0,3390139.0,8445481.0,7537560.0,326440.0,3211.0,67.0
25285,2022-09-01,1048124,22207,2386.0,699477.0,3390139.0,8445599.0,7537829.0,326440.0,118.0,269.0
25313,2022-09-02,1049704,22218,2386.0,699477.0,3390139.0,8445865.0,7538664.0,328009.0,266.0,835.0
25341,2022-09-03,1049704,22218,2386.0,699477.0,3390139.0,8445867.0,7538671.0,328009.0,2.0,7.0
25369,2022-09-04,1049704,22218,2386.0,699477.0,3390139.0,8445870.0,7538682.0,328009.0,3.0,11.0
25397,2022-09-05,1050921,22227,2386.0,699477.0,3390139.0,8446031.0,7542047.0,329217.0,161.0,3365.0
25425,2022-09-06,1050921,22227,2386.0,699477.0,3390139.0,8454459.0,7544239.0,329217.0,8428.0,2192.0
25453,2022-09-07,1050921,22227,2386.0,699477.0,3390139.0,8454461.0,7544270.0,329217.0,2.0,31.0
25481,2022-09-08,1050921,22227,2386.0,699477.0,3390139.0,8455349.0,7545573.0,329217.0,888.0,1303.0
25509,2022-09-09,1052904,22240,2386.0,699477.0,3390139.0,8456101.0,7548088.0,331187.0,752.0,2515.0
25537,2022-09-10,1052904,22240,2386.0,699477.0,3390139.0,8456116.0,7548125.0,331187.0,15.0,37.0
25565,2022-09-11,1052904,22240,2386.0,699477.0,3390139.0,8456122.0,7548149.0,331187.0,6.0,24.0
25593,2022-09-12,1053597,22243,2386.0,699477.0,3390139.0,8457024.0,7550955.0,331877.0,902.0,2806.0
25621,2022-09-13,1053838,22245,2386.0,699477.0,3390139.0,8457206.0,7551666.0,332116.0,182.0,711.0
25649,2022-09-14,1054135,22249,2386.0,699477.0,3390139.0,8458084.0,7551968.0,332409.0,878.0,302.0
25677,2022-09-15,1054372,22253,2386.0,699477.0,3390139.0,8459931.0,7555213.0,332642.0,1847.0,3245.0
25705,2022-09-16,1054372,22253,2386.0,699477.0,3390139.0,8463714.0,7564010.0,332642.0,3783.0,8797.0
25733,2022-09-17,1054372,22253,2386.0,699477.0,3390139.0,8463715.0,7564018.0,332642.0,1.0,8.0
25761,2022-09-18,1054372,22253,2386.0,699477.0,3390139.0,8463716.0,7564034.0,332642.0,1.0,16.0
25789,2022-09-19,1055542,22260,2386.0,699477.0,3390139.0,8463721.0,7564042.0,333805.0,5.0,8.0
25817,2022-09-20,1055542,22260,2386.0,699477.0,3390139.0,8465211.0,7567072.0,333805.0,1490.0,3030.0
25845,2022-09-21,1055542,22260,2386.0,699477.0,3390139.0,8465615.0,7568154.0,333805.0,404.0,1082.0
25873,2022-09-22,1056301,22269,2386.0,699477.0,3390139.0,8465615.0,7568154.0,334555.0,0.0,0.0
25901,2022-09-23,1056537,22275,2386.0,699477.0,3390139.0,8467644.0,7569478.0,334785.0,2029.0,1324.0
25929,2022-09-24,1056537,22275,2386.0,699477.0,3390139.0,8467644.0,7569478.0,334785.0,0.0,0.0
25957,2022-09-25,1056537,22275,2386.0,699477.0,3390139.0,8467644.0,7569478.0,334785.0,0.0,0.0
25985,2022-09-26,1057361,22280,2386.0,699477.0,3390139.0,8467735.0,7569573.0,335604.0,91.0,95.0
26013,2022-09-27,1057361,22280,2386.0,699477.0,3390139.0,8469807.0,7573759.0,335604.0,2072.0,4186.0
26041,2022-09-28,1057793,22291,2386.0,699477.0,3390139.0,8469807.0,7573759.0,336025.0,0.0,0.0
26069,2022-09-29,1057793,22291,2386.0,699477.0,3390139.0,8471539.0,7575941.0,336025.0,1732.0,2182.0
26097,2022-09-30,1058778,22299,2386.0,699477.0,3390139.0,8471539.0,7575941.0,337002.0,0.0,0.0
26125,2022-10-01,1058778,22299,2386.0,699477.0,3390139.0,8471539.0,7575941.0,337002.0,0.0,0.0
26153,2022-10-02,1058778,22299,2386.0,699477.0,3390139.0,8471539.0,7575941.0,337002.0,0.0,0.0
26181,2022-10-03,1059253,22304,2386.0,699477.0,3390139.0,8471539.0,7575941.0,337472.0,0.0,0.0
26209,2022-10-04,1059253,22304,2386.0,699477.0,3390139.0,8471539.0,7575941.0,337472.0,0.0,0.0
26237,2022-10-05,1059616,22315,2386.0,699477.0,3390139.0,8471539.0,7575941.0,337824.0,0.0,0.0
26265,2022-10-06,1059843,22319,2386.0,699477.0,3390139.0,8471539.0,7575941.0,338047.0,0.0,0.0
26293,2022-10-07,1059843,22319,2386.0,699477.0,3390139.0,8473579.0,7581109.0,338047.0,2040.0,5168.0
26321,2022-10-08,1059843,22319,2386.0,699477.0,3390139.0,8473579.0,7581109.0,338047.0,0.0,0.0
26349,2022-10-09,1059843,22319,2386.0,699477.0,3390139.0,8473579.0,7581109.0,338047.0,0.0,0.0
26377,2022-10-10,1060604,22325,2386.0,699477.0,3390139.0,8473579.0,7581109.0,338802.0,0.0,0.0
26405,2022-10-11,1060791,22331,2386.0,699477.0,3390139.0,8473579.0,7581109.0,338983.0,0.0,0.0
26433,2022-10-12,1060791,22331,2386.0,699477.0,3390139.0,8473579.0,7581109.0,338983.0,0.0,0.0
26461,2022-10-13,1061066,22339,2386.0,699477.0,3390139.0,8473579.0,7581109.0,339250.0,0.0,0.0
26489,2022-10-14,1061247,22348,2386.0,699477.0,3390139.0,8473579.0,7581109.0,339422.0,0.0,0.0
26517,2022-10-15,1061247,22348,2386.0,699477.0,3390139.0,8473579.0,7581109.0,339422.0,0.0,0.0
